"","GSS_CODE","label","altname","name","pt_count","area","pre_new","new","X","IMD.Score","geometry","pre_new_rate","self_reinforcement","new_rate","log_new_rate","sc_max","sc_avg"
"1","E36006764","E08000025E36006764",NA,"Acocks Green",703,4.7646072569133,4,7,NA,NA,list(c(-1.80926946681519, -1.80931660533006, -1.80943440687047, -1.80950075336439, -1.80983620834837, -1.80988624914858, -1.81001736803081, -1.80973305423853, -1.80957031002522, -1.80955711907248, -1.80955878830419, -1.80957961448183, -1.80961510268429, -1.80966385909489, -1.80977891290023, -1.81014379715059, -1.81053157874394, -1.81147752616797, -1.81178428941366, -1.81222647584316, -1.81157448732769, -1.81244985709322, -1.81181850761886, -1.81190861620245, -1.81212127352463, -1.81238997252838, 
52.4377937095882, 52.4378021889606, 52.4378058906232, 52.4375397051414, 52.4373805862025, 52.4367166648411, 52.4358119512488, 52.4355926879165, 52.4355172029905, 52.4351207872689, 52.4341597105426, 52.4338036765494, 52.4335303901203, 52.4331178815356, 52.4329929545806, 52.432843749964, 52.43278623674, 52.4327314185274, 52.4326254590446, 52.4323526016176, 52.4318869236031, 52.4315522749455, 52.4312104076348, 52.4309593200028, 52.4308750423959, 52.4307568371099, 52.4303361062898, 52.4302280311133, 
52.4297498937029, 52.429703439932, 52.4295505962638, 52.4292999467672, 52.4298213355041, 52.430315714103, 52.4310916321687, 52.4316969607471, 52.4326682289024, 52.4335873172733, 52.4340347012389, 52.4343365024418, 52.434651744835, 52.4349031782429, 52.4363137596181, 52.4368660187346, 52.4382533494219, 52.4385223518709, 52.4386320946626, 52.4388487296261, 52.4390924520789, 52.4391358517065, 52.4391801617484, 52.4392956642408, 52.4393867550508, 52.4394814618987, 52.4397708313305, 52.4402833349625, 
52.4415218114899, 52.4424462115613, 52.4423272008242, 52.4423269382045, 52.4424201959024, 52.4426048955397, 52.4429383483647, 52.4430397843623, 52.4431250852722, 52.4433281277727, 52.4434258549836, 52.4433733118914, 52.4433919446736, 52.4433721319098, 52.4433315837648, 52.4433243521704, 52.4434946496831, 52.4435135747328, 52.4435324095968, 52.4437665732448, 52.4438557174829, 52.4442204585739, 52.4443322892341, 52.4445748715324, 52.4447354554683, 52.4451358915698, 52.4452929656275, 52.4454392486823, 
52.4456424612812, 52.4460536003852, 52.4464178852682, 52.4468010760799, 52.4469525753946, 52.4468683355718, 52.44698466114, 52.4472804088288, 52.4475049341001, 52.4478485604571, 52.4482644086275, 52.4485540491295, 52.4489735592701, 52.4490267930918, 52.4490900181987, 52.4491404254486, 52.4491916683673, 52.4492348210283, 52.449874657368, 52.4503822234691, 52.4510973694996, 52.4512555173654, 52.4514145508227, 52.4531741261309, 52.4532136585682, 52.45321545523, 52.4532119357214, 52.4532453114603, 52.4532807368527, 
52.4532790858465, 52.4532370441878, 52.4530934307274, 52.4529653393961, 52.4530947385303, 52.4530992465831, 52.4531280076217, 52.4531298095818, 52.4531513757681, 52.4531704302108, 52.4531839073885, 52.4534732943593, 52.453476944702, 52.453490409858, 52.4535209912663, 52.4535488638221, 52.4535675515335, 52.4536098458702, 52.4538164138214, 52.4536050328983, 52.453296965764, 52.4531767678268, 52.4530492181411, 52.4530238617145, 52.4529531575345, 52.4528940876837, 52.4528566890537, 52.4528403055249, 
52.4526997526721, 52.4525962800486, 52.4525435639189, 52.452466218529, 52.452430691607, 52.452587803304, 52.4527529763776, 52.4531245280214, 52.4533039987986, 52.4539570754481, 52.4541113122953, 52.454277239844, 52.4549840588333, 52.4552414673129, 52.4554817851149, 52.4561284054348, 52.4568870374567, 52.4569516016944, 52.4570420868049, 52.4569291374684, 52.4564178785164, 52.4560179497752, 52.4559646532175, 52.4559455953426, 52.4558259331208, 52.4558077608806, 52.4553887958956, 52.4551349628182, 52.4550627164985, 
52.454907477574, 52.4548605648286, 52.4547866608172, 52.4547271498724, 52.4546793855265, 52.4546199623301, 52.4545021265075, 52.4544113122102, 52.4543115362111, 52.4541695521755, 52.4539493726789, 52.4530361901821, 52.4521472666107, 52.451509138583, 52.4514147386154, 52.4513185249946, 52.4512348771556, 52.4511467068982, 52.4509613008308, 52.450780389174, 52.4503680736158, 52.4499908330203, 52.4490050982747, 52.447336895511, 52.4461584537602, 52.4458010515391, 52.4457092536582, 52.4454312392565, 52.4453790507048
)),0.839523550277123,-0.174920750115758,1.46916621298496,0.384695037819665,-0.848422364059759,-2.06488908033634
"2","E36006765","E08000025E36006765",NA,"Aston",438,4.50015613786363,11,5,NA,NA,list(c(-1.87921970278007, -1.87952228773659, -1.87963156887107, -1.88090588507061, -1.88229828279327, -1.88314874488482, -1.88364189317403, -1.88410107880507, -1.88420004438429, -1.88442897860117, -1.88464468244051, -1.88476880850303, -1.88488413127818, -1.88500536200608, -1.88510888230723, -1.88521685563026, -1.8853411848888, -1.88552034457998, -1.88602738290475, -1.88653000630573, -1.88699404164918, -1.88710226333219, -1.88712746407497, -1.88714675021444, -1.88719566389507, -1.88722068997137, -1.88767457633164, 
-1.88829588533673, -1.889016202181, -1.8893390048811, -1.88947206588166, -1.88956518960986, -1.88977794736359, -1.88980888866578, -1.88997588524996, -1.8902818479029, -1.89060848214877, -1.89064543968402, -1.89066610832654, -1.89068533159735, -1.89073708067171, -1.8907947308806, -1.89083908927728, -1.89086718925814, -1.89089673906553, -1.89091006733508, -1.8909484962083, -1.8909839861114, -1.8910106078929, -1.89103280855892, -1.89105201215483, -1.89107121132061, -1.89108751285236, -1.89110823108957, 
-1.89112598910391, -1.89114229278222, -1.89115705165011, -1.8911673893029, -1.89117779406502, -1.89119851071795, -1.89121337766043, -1.89122666742135, -1.89124292829271, -1.89126073395332, -1.89127851385852, -1.89129628707301, -1.89131257359148, -1.89132589115111, -1.89134220999708, -1.89135849643789, -1.89137330280356, -1.89139256475516, -1.8914118199735, -1.89142956721388, -1.89145031126212, -1.89147400507277, -1.8915080641129, -1.89153179010534, -1.89155989137981, -1.89158801610141, -1.89161613194892, 
-1.89163831445955, -1.89165164408324, -1.89166493915597, -1.89168120084186, -1.89169452162313, -1.89171077664314, -1.89172702948061, -1.8917447644805, -1.89176690713401, -1.89179055551542, -1.89180973146757, -1.89182596659027, -1.89184664389214, -1.89187025103298, -1.89189533815779, -1.89191896879305, -1.89193812491347, -1.89196468315633, -1.89199271917371, -1.89200746099241, -1.89202516060343, -1.89204138020525, -1.89206351759617, -1.89208414697396, -1.89210480214006, -1.89212543154011, -1.89214756448052, 
-1.8921652618245, -1.89220357971834, -1.89222275487719, -1.89224044998966, -1.89225814069725, -1.89227731587742, -1.8923008963318, -1.89232151683959, -1.89234216749801, -1.89236574357282, -1.89238787205028, -1.89241292589752, -1.89242765666471, -1.89246007363543, -1.89248956301923, -1.89251020931672, -1.89254850724728, -1.89256323579062, -1.8925765144186, -1.8926133926986, -1.89264429729765, -1.89266783438283, -1.89270323049905, -1.89274155416409, -1.89276807914885, -1.89279312415041, -1.89281964693351, 
-1.89285205070103, -1.89288297667339, -1.89291537823995, -1.89294925977163, -1.89298169148319, -1.89301261305927, -1.89303765150469, -1.89307596200424, -1.89309656490147, -1.89311867569779, -1.89313927859164, -1.89316138724862, -1.89318494571193, -1.89320997973566, -1.8932335360612, -1.89328951311493, -1.8933439800894, -1.89339551951949, -1.89343381910505, -1.89346325206364, -1.89348975960983, -1.89351038390894, -1.89355603584579, -1.89359134541142, -1.89361932423942, -1.89366789944031, -1.8937091460342, 
-1.89378569789518, -1.8939049397656, -1.89402713513341, -1.89415523747136, -1.89428620070213, -1.89441134547775, -1.89447318010951, -1.8945349824554, -1.89459829493043, -1.89465717401299, -1.89471605316362, -1.89477345669365, -1.89483381363974, -1.89484855501121, -1.89486622391236, -1.89489712405127, -1.89508703185265, -1.89511205530621, -1.8952091937477, -1.89527546204985, -1.89532991447165, -1.89538144143458, -1.89543297481403, -1.89546979479019, -1.89550809256472, -1.89556846892641, -1.89563913379936, 
-1.89569511119432, -1.89574517953373, -1.89579968546399, -1.89584683256975, -1.89589835277771, -1.89594257443759, -1.89595138301114, -1.89597494357433, -1.89601913718377, -1.89607069595938, -1.89612669229642, -1.89617529756714, -1.8962401087299, -1.89630051667962, -1.89630495217417, -1.89636388859605, -1.89641693969847, -1.8964670374279, -1.8965333493365, -1.89655103512897, -1.89662767186925, -1.89670726830897, -1.89677359045949, -1.89683698505226, -1.89689594835929, -1.89691511810455, -1.89705661725697, 
-1.89709200109766, -1.89724826413339, -1.89745756978158, -1.89769785061493, -1.89793224940416, -1.89806198176505, -1.89817104188953, -1.89824768261238, -1.89834346357491, -1.89842005535883, -1.89851734400201, -1.89859097388671, -1.8988592688171, -1.89931335021544, -1.89950152501336, -1.899597156949, -1.89968395099012, -1.8999003371258, -1.90011977872269, -1.90032450509472, -1.90046702350633, -1.90072719831052, -1.90097114207911, -1.90113585761847, -1.90124029728236, -1.90152860747735, -1.90224945796996, 
-1.90266297302765, -1.90408305367758, -1.9051073124988, -1.90652596840865, -1.90686580311582, -1.90709962343244, -1.90777906716306, -1.90778941225706, -1.90863349358198, -1.90952023935496, -1.91041441136251, -1.91104091352921, -1.91137470965434, -1.91146002069506, -1.91151438162932, -1.91159814906297, -1.91176866781493, -1.91187155941388, -1.91197447117684, -1.91208033934765, -1.91220386413185, -1.91235968719114, -1.91249641241862, -1.91261697960008, -1.91280369303888, -1.91290221715371, -1.91297132109594, 
-1.91319772453518, -1.91341385990892, -1.91363147877099, -1.91384171453197, -1.91405638107636, -1.91426219493685, -1.91437250363242, -1.91442101901127, -1.91447691097084, -1.91469158127616, -1.91490917601398, -1.91512827752047, -1.9153311761146, -1.91542823223733, -1.91578695514025, -1.91558356419676, -1.91552906951092, -1.91547307169431, -1.91541415638561, -1.91534789100958, -1.91529340056075, -1.91522716275035, -1.91516976702891, -1.91514613862202, -1.91512247485118, -1.91510326178037, -1.91508399601707, 
-1.91509811107287, -1.91514838819344, -1.91498770756176, -1.91419768255843, -1.91340765350291, -1.91274436277672, -1.91197642378957, -1.91138862027565, -1.91130316069397, -1.91129872437835, -1.91071963398915, -1.91068868469583, -1.91006098982589, -1.9098561869767, -1.90940978345273, -1.90928015882948, -1.90924772389298, -1.90928438793046, -1.90938408339691, -1.90939287813406, -1.90937662128153, -1.90948953806728, -1.9095863315408, -1.909668442009, -1.90969630344834, -1.90971537359663, -1.90976091083046, 
-1.9094926172491, -1.90798019509956, -1.90641319540501, -1.90596354791915, -1.90563186805277, -1.90553753134063, -1.90543879626246, -1.90535187634542, -1.90458436213096, -1.90419394955788, -1.90421156848327, -1.90421256644579, -1.90413744079394, -1.90413876893537, -1.90413943317347, -1.90414082374924, -1.90414960692693, -1.90417461074277, -1.90421582937441, -1.90421728239249, -1.90422023073632, -1.90422231358706, -1.9042222356963, -1.90418082290212, -1.9041761663543, -1.90418331861076, -1.90419501323829, 
-1.90421992866652, -1.90426836606147, -1.90434623045976, -1.90439764840916, -1.90425761507108, -1.902739493026, -1.9019597983058, -1.90150880165879, -1.90153378617236, -1.90160725744997, -1.90168368183061, -1.90172923825379, -1.90180124202325, -1.90185997612865, -1.90186292301659, -1.90191874882582, -1.90199218167396, -1.90206120973525, -1.90212728317007, -1.90218895380091, -1.90225061260369, -1.90230931693721, -1.90236211754908, -1.90241057116555, -1.90244727108146, -1.9024795376974, -1.90251766629112, 
-1.90252793978416, -1.90253525236756, -1.90254261498949, -1.90255285041645, -1.90257923755999, -1.90261004640396, -1.90264081717696, -1.90269945602839, -1.90277420918407, -1.9028196719984, -1.90285780230951, -1.90289739746901, -1.90293693637108, -1.90301462477863, -1.90309380409239, -1.90313782197675, -1.90317151145517, -1.90320374878959, -1.9032375067486, -1.90325506795847, -1.90325801319579, -1.90327413000112, -1.90330195571449, -1.90332395722718, -1.90333859763238, -1.90336496334423, -1.9033766867505, 
-1.90339277430479, -1.90341324375307, -1.90343228722113, -1.90344686228933, -1.90345856414741, -1.9034702523924, -1.90348044240771, -1.90348913156824, -1.90349493976044, -1.90350217668015, -1.90350649452339, -1.90351078811321, -1.90351213908864, -1.90351198396354, -1.90351036603611, -1.90351026784429, -1.90350719289605, -1.90350118900719, -1.90349369084816, -1.90348322373727, -1.9034698237454, -1.90345344028281, -1.90344156984453, -1.90342819452876, -1.90341187452575, -1.9033985431332, -1.90337926786212, 
-1.90335260223461, -1.90332299381133, -1.90328005496811, -1.90323857423792, -1.90320302741892, -1.90315418411936, -1.90311274087238, -1.90306684196008, -1.90302096117914, -1.90297654637553, -1.90293655680231, -1.90288923685293, -1.9028773683332, -1.90287587194133, -1.90284480321469, -1.90281810786212, -1.90276631388326, -1.90276482337898, -1.90269372661889, -1.90261370591735, -1.9025469898987, -1.90248616966173, -1.90242824828825, -1.90239407372602, -1.90236286424089, -1.90234054810626, -1.90231674691082, 
-1.90228546937084, -1.90224969385967, -1.90221541667368, -1.90220050892677, -1.90218557893749, -1.90216919641411, -1.90215428054701, -1.9021393885241, -1.9021334119314, -1.90205303015155, -1.90197419332856, -1.9019236503179, -1.90176912703153, -1.90160864452132, -1.90160566100034, -1.90138132527183, -1.90094966873646, -1.89987850848959, -1.89872489091342, -1.89827115270213, -1.89633700850172, -1.89611307671691, -1.89362525404064, -1.89155161783659, -1.88982426937335, -1.88883474431798, -1.88746842036971, 
-1.88613607080278, -1.88493936875365, -1.88627878483974, -1.88630239924718, -1.88617042804718, -1.88608683146291, -1.88601489746525, -1.88582836127274, -1.88557723233815, -1.88538032005412, -1.88522015832353, -1.88507908214833, -1.88493205500908, -1.88458950791274, -1.88327971279105, -1.88307389104688, -1.8829372163765, -1.88262137447371, -1.88252150219842, -1.88239805590581, -1.88221875264806, -1.88217760562508, -1.88173807043454, -1.88165723243496, -1.88161166770501, -1.88157497521772, -1.88155156158336, 
-1.88151043262097, -1.88143690347569, -1.88132961175325, -1.88126051134532, -1.88115165593805, -1.88105743348875, -1.88082498386692, -1.8806087142797, -1.88038217638032, -1.88017768962239, -1.88005261020122, -1.87994226368817, -1.87979510819525, -1.87954642861726, -1.87921970278007, 52.5059689964927, 52.5057652511043, 52.5056781658428, 52.5046006383037, 52.5034234613053, 52.5027041966573, 52.5022875534018, 52.5018870400713, 52.5017918578675, 52.5015592509016, 52.5013203339273, 52.5011667195855, 52.5010104085053, 
52.5008441977155, 52.5006896792803, 52.5005162749854, 52.500294354003, 52.499938524611, 52.4986777227285, 52.4974097153381, 52.4962387704747, 52.4959727920901, 52.4959089653637, 52.4958577448083, 52.4957337537805, 52.4957382515473, 52.4944872781136, 52.4928274327721, 52.4910471921484, 52.4903471789923, 52.4901477233722, 52.4900093747151, 52.4897326833986, 52.4897344980543, 52.489495525656, 52.4890561997576, 52.4885854269953, 52.4885324177863, 52.4885045987796, 52.4884758210435, 52.4883931646451, 
52.4883024126331, 52.4882323427919, 52.4881874079703, 52.4881415907274, 52.4881182388986, 52.4880553440133, 52.4879978409589, 52.4879529231544, 52.4879151633235, 52.4878819299441, 52.4878504824648, 52.4878199344811, 52.487783977593, 52.4877498407142, 52.487718390565, 52.4876896270627, 52.4876680951893, 52.4876438016638, 52.4875961719181, 52.4875602280543, 52.4875278729686, 52.4874892423118, 52.4874479065902, 52.4874047665229, 52.4873643329252, 52.4873274881889, 52.4872960352759, 52.4872582884053, 
52.487221443662, 52.4871854997204, 52.4871405566723, 52.4870983385047, 52.487056100542, 52.4870093729324, 52.4869527426736, 52.486875464277, 52.4868179502867, 52.4867595381316, 52.4867038324696, 52.4866517170194, 52.4866085809153, 52.4865843268388, 52.486561858637, 52.4865349007559, 52.4865142368934, 52.486489985481, 52.4864666178125, 52.4864414655865, 52.4864145130604, 52.4863884640634, 52.4863660196209, 52.4863498507883, 52.4863300957766, 52.4863085391127, 52.4862860816333, 52.4862672314601, 52.4862528511814, 
52.4862331015064, 52.4862133531711, 52.4862034796599, 52.4861927066797, 52.4861828345094, 52.4861702612431, 52.486157705012, 52.4861469347088, 52.4861343600591, 52.4861235910923, 52.4861137202487, 52.4860948833698, 52.4860849954491, 52.4860760267519, 52.4860688623675, 52.4860589560265, 52.486048206757, 52.4860392407037, 52.4860302746743, 52.4860213112958, 52.4860123281879, 52.4860033661408, 52.4859979665427, 52.485987225255, 52.4859773650531, 52.4859701664869, 52.4859594305041, 52.4859549330469, 
52.4859513732574, 52.4859415197161, 52.4859325629167, 52.4859271896702, 52.4859191206678, 52.4859101705538, 52.4859038978294, 52.4858985259212, 52.485893155343, 52.4858877900715, 52.4858824234565, 52.4858779603253, 52.4858725963612, 52.4858681332391, 52.4858645709057, 52.4858618870077, 52.4858583313205, 52.4858565455713, 52.4858547795886, 52.485852993832, 52.4858521115878, 52.4858503284852, 52.4858494672776, 52.4858485679118, 52.4858477345351, 52.4858477835224, 52.485848713602, 52.4858496685879, 
52.4858505787753, 52.4858514863286, 52.485853327577, 52.4858569587802, 52.48585969694, 52.4858633122634, 52.4858678482048, 52.4858723775595, 52.4858814493172, 52.4858968375114, 52.4859131303837, 52.4859312143088, 52.4859511049642, 52.4859701065472, 52.4859791463471, 52.4859890882457, 52.4859981292941, 52.486007184783, 52.4860162218312, 52.4860243553813, 52.4860334120932, 52.4860361132293, 52.48603793321, 52.4860433735509, 52.4860704959865, 52.4860741267542, 52.4860885735157, 52.4860976352241, 52.4861039615793, 
52.4861103037408, 52.4861139394065, 52.4861157761773, 52.4861176142383, 52.4861185695665, 52.4861177295964, 52.4861168766705, 52.4861151163652, 52.4861115740289, 52.4861080252066, 52.4861044617919, 52.4861009103641, 52.486100015931, 52.4860973485266, 52.4860928948859, 52.4860857412026, 52.4860768054747, 52.4860687469999, 52.4860562287056, 52.4860436881153, 52.486042789833, 52.4860275598563, 52.4860141474422, 52.4859997750328, 52.4859773709537, 52.4859719918313, 52.4859450859041, 52.485916378185, 
52.4858894815928, 52.4858634661657, 52.4858365262821, 52.4858284603272, 52.4857665551188, 52.4857504021782, 52.48568131068, 52.4855889007402, 52.4854821378231, 52.4853753509444, 52.485314336565, 52.4852721760105, 52.485242580967, 52.4852174762532, 52.4851959636715, 52.4851708785192, 52.4851520697724, 52.4850444078632, 52.4854610396072, 52.4856005368184, 52.4856410861004, 52.4856690160072, 52.4857105508382, 52.485708047722, 52.4856911341038, 52.4858305914046, 52.4860483955825, 52.4862697390366, 52.4863705500594, 
52.4864254846657, 52.4865668662586, 52.4869036917006, 52.4870289899681, 52.487512010094, 52.4878391576011, 52.4883077678706, 52.4884869387894, 52.4886381693084, 52.4890962596967, 52.4890818884237, 52.4896848890088, 52.4903211302182, 52.4909520125926, 52.491402882038, 52.4916512438367, 52.4917214365436, 52.4917781105592, 52.4918662715425, 52.4920291183993, 52.4921325748635, 52.4922261443289, 52.4923197343046, 52.4924232057569, 52.4925608724901, 52.4926859315391, 52.4927912046897, 52.4929594380774, 
52.4930467252113, 52.4931088039012, 52.4933121394647, 52.4935073844942, 52.4937008258845, 52.4938915550336, 52.4940849750743, 52.4942712447036, 52.4943666217057, 52.4944080086846, 52.4944565814018, 52.4946509208423, 52.4948470662993, 52.4950449983314, 52.4952303434143, 52.4953176089499, 52.4956684536729, 52.4957231567373, 52.4957312189827, 52.4957365736583, 52.4957374338496, 52.4957328758216, 52.495722950034, 52.4957040310742, 52.4956832956689, 52.4957192546361, 52.4957579016359, 52.4958037322558, 
52.495861272478, 52.4961768169527, 52.4968420931402, 52.4969121071437, 52.4971731460917, 52.4974314732801, 52.497651242927, 52.4979122832545, 52.497202547295, 52.4972312420455, 52.497232140888, 52.4973413833146, 52.4973404578716, 52.4974361833557, 52.4974656887199, 52.4975067192027, 52.4975200973225, 52.4975227605871, 52.497605510968, 52.4978294327362, 52.4978510175925, 52.4978788616035, 52.4981288638849, 52.4983420125905, 52.4985218622569, 52.4985875200337, 52.498629788662, 52.498681964325, 52.4987761551798, 
52.499307191505, 52.499850758819, 52.5000140252818, 52.5001297168453, 52.5001575166152, 52.5001682270473, 52.5001699620691, 52.5001936136263, 52.5002067946069, 52.5009026115459, 52.5011381490638, 52.5011398927137, 52.5012091205524, 52.5015705179341, 52.501610968843, 52.5016370464411, 52.5016541523882, 52.5016649747297, 52.5016766487126, 52.5023625851394, 52.502751858407, 52.5027877973363, 52.5035339398139, 52.5036777840587, 52.5037604936895, 52.5037937724693, 52.5038522302559, 52.5039439579398, 52.5040590917587, 
52.5041121763344, 52.504143528462, 52.5044650267242, 52.504627104738, 52.5047166339512, 52.5047427251762, 52.5048228019033, 52.504904685344, 52.5049604358631, 52.505049495996, 52.5051223615228, 52.5051268563323, 52.5052051139525, 52.5053031783022, 52.5054012205577, 52.5054983765891, 52.5055945899736, 52.5056962714884, 52.505796974735, 52.5058932175443, 52.505976863384, 52.5060407257413, 52.5061036822868, 52.5061765305379, 52.5061972149324, 52.5062197012072, 52.5062331843684, 52.5062574589441, 52.50631862473, 
52.5063860539999, 52.5064571102672, 52.5065884129286, 52.5067601969234, 52.506860005303, 52.5069463489601, 52.5070389720745, 52.5071298092267, 52.5073123476852, 52.5074895296003, 52.5075884529199, 52.5076640037867, 52.5077413393598, 52.5078132816364, 52.5078546478534, 52.5078600447809, 52.507899623916, 52.5079661668105, 52.5080192278431, 52.5080578851979, 52.5081298398242, 52.5081640024282, 52.5082170586309, 52.5082809074495, 52.508348345317, 52.5084031861809, 52.508447272476, 52.5084976002066, 52.508556948279, 
52.5086127049159, 52.5086612419595, 52.5087187833145, 52.5087727320818, 52.5088239743602, 52.508882394672, 52.5089534255332, 52.5090172379552, 52.5090621983905, 52.5091161411435, 52.5091709836704, 52.5092330054073, 52.5093004192537, 52.5093705187697, 52.5094388299554, 52.5094855667104, 52.5095305163385, 52.5095835461497, 52.5096221807172, 52.5096743059615, 52.5097390185453, 52.5098109091503, 52.5099070734499, 52.5099987281413, 52.5100814029202, 52.5101865470904, 52.5102746299631, 52.5103716755059, 
